Time,PS
2022-05-26 05:00:00-04:00,3643.654
2022-05-26 06:00:00-04:00,3815.91
2022-05-26 07:00:00-04:00,4062.128
2022-05-26 08:00:00-04:00,4201.969
2022-05-26 09:00:00-04:00,4197.847
2022-05-26 10:00:00-04:00,4213.455
2022-05-26 11:00:00-04:00,4231.956
2022-05-26 12:00:00-04:00,4419.66
2022-05-26 13:00:00-04:00,4574.069
2022-05-26 14:00:00-04:00,4764.115
2022-05-26 15:00:00-04:00,4868.959
2022-05-26 16:00:00-04:00,4963.816
2022-05-26 17:00:00-04:00,4984.902
2022-05-26 18:00:00-04:00,4945.257
2022-05-26 19:00:00-04:00,4941.321
2022-05-26 20:00:00-04:00,4993.366
2022-05-26 21:00:00-04:00,4905.117
2022-05-26 22:00:00-04:00,4639.156
2022-05-26 23:00:00-04:00,4408.548
2022-05-27 00:00:00-04:00,4078.511
2022-05-27 01:00:00-04:00,3954.26
2022-05-27 02:00:00-04:00,3865.661
2022-05-27 03:00:00-04:00,3817.533
2022-05-27 04:00:00-04:00,3844.666
2022-05-27 05:00:00-04:00,3989.994
2022-05-27 06:00:00-04:00,4210.555
2022-05-27 07:00:00-04:00,4490.845
2022-05-27 08:00:00-04:00,4771.765
2022-05-27 09:00:00-04:00,4860.348
2022-05-27 10:00:00-04:00,4960.263
2022-05-27 11:00:00-04:00,5248.734
2022-05-27 12:00:00-04:00,5396.438
2022-05-27 13:00:00-04:00,5642.002
2022-05-27 14:00:00-04:00,5842.736
2022-05-27 15:00:00-04:00,6020.192
2022-05-27 16:00:00-04:00,6023.823
2022-05-27 17:00:00-04:00,5701.165
2022-05-27 18:00:00-04:00,5418.436
2022-05-27 19:00:00-04:00,5295.584
2022-05-27 20:00:00-04:00,5255.491
2022-05-27 21:00:00-04:00,5119.655
2022-05-27 22:00:00-04:00,4882.91
2022-05-27 23:00:00-04:00,4637.856
2022-05-28 00:00:00-04:00,4364.588
2022-05-28 01:00:00-04:00,4121.573
2022-05-28 02:00:00-04:00,3976.729
2022-05-28 03:00:00-04:00,3915.867
2022-05-28 04:00:00-04:00,3873.038
2022-05-28 05:00:00-04:00,3874.567
2022-05-28 06:00:00-04:00,3861.268
2022-05-28 07:00:00-04:00,3959.376
2022-05-28 08:00:00-04:00,4087.914
2022-05-28 09:00:00-04:00,4214.334
2022-05-28 10:00:00-04:00,4376.867
2022-05-28 11:00:00-04:00,4567.03
2022-05-28 12:00:00-04:00,4677.229
2022-05-28 13:00:00-04:00,4368.977
2022-05-28 14:00:00-04:00,4529.881
2022-05-28 15:00:00-04:00,4728.888
2022-05-28 16:00:00-04:00,4691.258
2022-05-28 17:00:00-04:00,4806.101
2022-05-28 18:00:00-04:00,5025.552
2022-05-28 19:00:00-04:00,5065.511
2022-05-28 20:00:00-04:00,5000.132
2022-05-28 21:00:00-04:00,4958.937
2022-05-28 22:00:00-04:00,4704.165
2022-05-28 23:00:00-04:00,4438.064
2022-05-29 00:00:00-04:00,4153.578
2022-05-29 01:00:00-04:00,3929.811
2022-05-29 02:00:00-04:00,3759.547
2022-05-29 03:00:00-04:00,3645.302
2022-05-29 04:00:00-04:00,3569.05
2022-05-29 05:00:00-04:00,3477.458
2022-05-29 06:00:00-04:00,3445.29
2022-05-29 07:00:00-04:00,3439.481
2022-05-29 08:00:00-04:00,3512.981
2022-05-29 09:00:00-04:00,3605.986
2022-05-29 10:00:00-04:00,3778.246
2022-05-29 11:00:00-04:00,4002.363
2022-05-29 12:00:00-04:00,4150.424
2022-05-29 13:00:00-04:00,4320.899
2022-05-29 14:00:00-04:00,4466.619
2022-05-29 15:00:00-04:00,4673.322
2022-05-29 16:00:00-04:00,4920.005
2022-05-29 17:00:00-04:00,5169.945
2022-05-29 18:00:00-04:00,5269.492
2022-05-29 19:00:00-04:00,5207.366
2022-05-29 20:00:00-04:00,5092.322
2022-05-29 21:00:00-04:00,4989.208
2022-05-29 22:00:00-04:00,4744.959
2022-05-29 23:00:00-04:00,4467.884
2022-05-30 00:00:00-04:00,4153.909
2022-05-30 01:00:00-04:00,3937.322
2022-05-30 02:00:00-04:00,3790.791
2022-05-30 03:00:00-04:00,3695.399
2022-05-30 04:00:00-04:00,3667.968
2022-05-30 05:00:00-04:00,3620.254
2022-05-30 06:00:00-04:00,3631.13
2022-05-30 07:00:00-04:00,3704.508
2022-05-30 08:00:00-04:00,3860.713
2022-05-30 09:00:00-04:00,4087.778
2022-05-30 10:00:00-04:00,4407.09
2022-05-30 11:00:00-04:00,4779.516
2022-05-30 12:00:00-04:00,5151.449
2022-05-30 13:00:00-04:00,5532.501
2022-05-30 14:00:00-04:00,5904.374
2022-05-30 15:00:00-04:00,6223.995
2022-05-30 16:00:00-04:00,6564.947
2022-05-30 17:00:00-04:00,6867.28
2022-05-30 18:00:00-04:00,6992.374
2022-05-30 19:00:00-04:00,6932.834
2022-05-30 20:00:00-04:00,6794.746
2022-05-30 21:00:00-04:00,6603.31
2022-05-30 22:00:00-04:00,6191.362
2022-05-30 23:00:00-04:00,5707.968
2022-05-31 00:00:00-04:00,5221.429
2022-05-31 01:00:00-04:00,5030.055
2022-05-31 02:00:00-04:00,4780.378
2022-05-31 03:00:00-04:00,4645.321
2022-05-31 04:00:00-04:00,4612.019
2022-05-31 05:00:00-04:00,4687.033
2022-05-31 06:00:00-04:00,4908.463
2022-05-31 07:00:00-04:00,5375.174
2022-05-31 08:00:00-04:00,5835.953
2022-05-31 09:00:00-04:00,6248.062
2022-05-31 10:00:00-04:00,6625.252
2022-05-31 11:00:00-04:00,6985.199
2022-05-31 12:00:00-04:00,7312.808
2022-05-31 13:00:00-04:00,7682.98
2022-05-31 14:00:00-04:00,8023.016
2022-05-31 15:00:00-04:00,8391.208
2022-05-31 16:00:00-04:00,8659.75
2022-05-31 17:00:00-04:00,8816.503
2022-05-31 18:00:00-04:00,8741.833
2022-05-31 19:00:00-04:00,8526.801
2022-05-31 20:00:00-04:00,8246.733
2022-05-31 21:00:00-04:00,7830.874
2022-05-31 22:00:00-04:00,7108.716
2022-05-31 23:00:00-04:00,6393.456
2022-06-01 00:00:00-04:00,5807.175
2022-06-01 01:00:00-04:00,5292.471
2022-06-01 02:00:00-04:00,4945.442
2022-06-01 03:00:00-04:00,4706.473
2022-06-01 04:00:00-04:00,4578.362
2022-06-01 05:00:00-04:00,4563.298
2022-06-01 06:00:00-04:00,4669.872
2022-06-01 07:00:00-04:00,4857.216
2022-06-01 08:00:00-04:00,4969.046
2022-06-01 09:00:00-04:00,5011.244
2022-06-01 10:00:00-04:00,5000.966
2022-06-01 11:00:00-04:00,5059.66
2022-06-01 12:00:00-04:00,5181.104
2022-06-01 13:00:00-04:00,5332.511
2022-06-01 14:00:00-04:00,5505.306
2022-06-01 15:00:00-04:00,5775.382
2022-06-01 16:00:00-04:00,5883.444
2022-06-01 17:00:00-04:00,5822.244
2022-06-01 18:00:00-04:00,5676.992
2022-06-01 19:00:00-04:00,5545.144
2022-06-01 20:00:00-04:00,5435.923
2022-06-01 21:00:00-04:00,5208.242
2022-06-01 22:00:00-04:00,4877.101
2022-06-01 23:00:00-04:00,4538.912
2022-06-02 00:00:00-04:00,4234.272
2022-06-02 01:00:00-04:00,4081.679
2022-06-02 02:00:00-04:00,3968.868
2022-06-02 03:00:00-04:00,3910.008
2022-06-02 04:00:00-04:00,3935.574
2022-06-02 05:00:00-04:00,4061.352
2022-06-02 06:00:00-04:00,4306.373
2022-06-02 07:00:00-04:00,4641.0
2022-06-02 08:00:00-04:00,4837.587
2022-06-02 09:00:00-04:00,5001.676
2022-06-02 10:00:00-04:00,5059.208
2022-06-02 11:00:00-04:00,5431.779
2022-06-02 12:00:00-04:00,5641.213
2022-06-02 13:00:00-04:00,6068.593
2022-06-02 14:00:00-04:00,6293.82
2022-06-02 15:00:00-04:00,6576.564
2022-06-02 16:00:00-04:00,6699.244
2022-06-02 17:00:00-04:00,6515.669
2022-06-02 18:00:00-04:00,6298.464
2022-06-02 19:00:00-04:00,6137.881
2022-06-02 20:00:00-04:00,6059.806
2022-06-02 21:00:00-04:00,5898.699
2022-06-02 22:00:00-04:00,5551.663
2022-06-02 23:00:00-04:00,5145.949
2022-06-03 00:00:00-04:00,4863.077
2022-06-03 01:00:00-04:00,4546.887
2022-06-03 02:00:00-04:00,4369.857
2022-06-03 03:00:00-04:00,4269.907
2022-06-03 04:00:00-04:00,4256.742
2022-06-03 05:00:00-04:00,4365.232
2022-06-03 06:00:00-04:00,4575.882
2022-06-03 07:00:00-04:00,4886.068
2022-06-03 08:00:00-04:00,5063.466
2022-06-03 09:00:00-04:00,5194.821
2022-06-03 10:00:00-04:00,5218.158
2022-06-03 11:00:00-04:00,5304.441
2022-06-03 12:00:00-04:00,5376.557
2022-06-03 13:00:00-04:00,5580.8
2022-06-03 14:00:00-04:00,5772.364
2022-06-03 15:00:00-04:00,6020.927
2022-06-03 16:00:00-04:00,6189.085
2022-06-03 17:00:00-04:00,6193.005
2022-06-03 18:00:00-04:00,6024.034
2022-06-03 19:00:00-04:00,5811.814
2022-06-03 20:00:00-04:00,5627.383
2022-06-03 21:00:00-04:00,5447.996
2022-06-03 22:00:00-04:00,5082.099
2022-06-03 23:00:00-04:00,4734.562
2022-06-04 00:00:00-04:00,4428.377
2022-06-04 01:00:00-04:00,4107.908
2022-06-04 02:00:00-04:00,3920.875
2022-06-04 03:00:00-04:00,3796.223
2022-06-04 04:00:00-04:00,3735.795
2022-06-04 05:00:00-04:00,3664.751
2022-06-04 06:00:00-04:00,3682.284
2022-06-04 07:00:00-04:00,3775.1
2022-06-04 08:00:00-04:00,3890.24
2022-06-04 09:00:00-04:00,4057.097
2022-06-04 10:00:00-04:00,4201.953
2022-06-04 11:00:00-04:00,4405.965
2022-06-04 12:00:00-04:00,4674.453
2022-06-04 13:00:00-04:00,4921.934
2022-06-04 14:00:00-04:00,5079.552
2022-06-04 15:00:00-04:00,5357.829
2022-06-04 16:00:00-04:00,5582.056
2022-06-04 17:00:00-04:00,5820.93
2022-06-04 18:00:00-04:00,5898.332
2022-06-04 19:00:00-04:00,5770.764
2022-06-04 20:00:00-04:00,5535.609
2022-06-04 21:00:00-04:00,5321.801
2022-06-04 22:00:00-04:00,4994.968
2022-06-04 23:00:00-04:00,4657.96
2022-06-05 00:00:00-04:00,4264.275
2022-06-05 01:00:00-04:00,3993.888
2022-06-05 02:00:00-04:00,3814.086
2022-06-05 03:00:00-04:00,3682.633
2022-06-05 04:00:00-04:00,3597.3
2022-06-05 05:00:00-04:00,3485.129
2022-06-05 06:00:00-04:00,3446.386
2022-06-05 07:00:00-04:00,3452.478
2022-06-05 08:00:00-04:00,3491.092
2022-06-05 09:00:00-04:00,3652.048
2022-06-05 10:00:00-04:00,3760.744
2022-06-05 11:00:00-04:00,3851.082
2022-06-05 12:00:00-04:00,3895.145
2022-06-05 13:00:00-04:00,4053.733
2022-06-05 14:00:00-04:00,4308.791
2022-06-05 15:00:00-04:00,4585.617
2022-06-05 16:00:00-04:00,4943.189
2022-06-05 17:00:00-04:00,5250.81
2022-06-05 18:00:00-04:00,5412.311
2022-06-05 19:00:00-04:00,5342.253
2022-06-05 20:00:00-04:00,5170.168
2022-06-05 21:00:00-04:00,5043.081
2022-06-05 22:00:00-04:00,4728.005
2022-06-05 23:00:00-04:00,4369.11
2022-06-06 00:00:00-04:00,4057.69
2022-06-06 01:00:00-04:00,3815.455
2022-06-06 02:00:00-04:00,3684.881
2022-06-06 03:00:00-04:00,3636.277
2022-06-06 04:00:00-04:00,3655.056
2022-06-06 05:00:00-04:00,3729.786
2022-06-06 06:00:00-04:00,3952.47
2022-06-06 07:00:00-04:00,4234.869
2022-06-06 08:00:00-04:00,4387.887
2022-06-06 09:00:00-04:00,4510.632
2022-06-06 10:00:00-04:00,4610.509
2022-06-06 11:00:00-04:00,4774.508
2022-06-06 12:00:00-04:00,4949.596
2022-06-06 13:00:00-04:00,5202.065
2022-06-06 14:00:00-04:00,5460.755
2022-06-06 15:00:00-04:00,5767.07
2022-06-06 16:00:00-04:00,6102.549
2022-06-06 17:00:00-04:00,6296.777
2022-06-06 18:00:00-04:00,6297.421
2022-06-06 19:00:00-04:00,6037.81
2022-06-06 20:00:00-04:00,5850.107
2022-06-06 21:00:00-04:00,5635.812
2022-06-06 22:00:00-04:00,5222.443
2022-06-06 23:00:00-04:00,4795.185
2022-06-07 00:00:00-04:00,4382.377
2022-06-07 01:00:00-04:00,4131.565
2022-06-07 02:00:00-04:00,3960.536
2022-06-07 03:00:00-04:00,3861.011
2022-06-07 04:00:00-04:00,3856.272
2022-06-07 05:00:00-04:00,3917.033
2022-06-07 06:00:00-04:00,4138.987
2022-06-07 07:00:00-04:00,4442.57
2022-06-07 08:00:00-04:00,4622.627
2022-06-07 09:00:00-04:00,4836.788
2022-06-07 10:00:00-04:00,4991.489
2022-06-07 11:00:00-04:00,5200.582
2022-06-07 12:00:00-04:00,5406.415
2022-06-07 13:00:00-04:00,5687.022
2022-06-07 14:00:00-04:00,5978.758
2022-06-07 15:00:00-04:00,5996.806
2022-06-07 16:00:00-04:00,5999.19
2022-06-07 17:00:00-04:00,5952.595
2022-06-07 18:00:00-04:00,5797.875
2022-06-07 19:00:00-04:00,5700.685
2022-06-07 20:00:00-04:00,5708.185
2022-06-07 21:00:00-04:00,5548.314
2022-06-07 22:00:00-04:00,5202.069
2022-06-07 23:00:00-04:00,4840.681
2022-06-08 00:00:00-04:00,4596.285
2022-06-08 01:00:00-04:00,4365.342
2022-06-08 02:00:00-04:00,4261.11
2022-06-08 03:00:00-04:00,4209.792
2022-06-08 04:00:00-04:00,4242.017
2022-06-08 05:00:00-04:00,4372.58
2022-06-08 06:00:00-04:00,4685.7
2022-06-08 07:00:00-04:00,5060.629
2022-06-08 08:00:00-04:00,5271.818
2022-06-08 09:00:00-04:00,5402.233
2022-06-08 10:00:00-04:00,5594.567
2022-06-08 11:00:00-04:00,5764.496
2022-06-08 12:00:00-04:00,5950.256
2022-06-08 13:00:00-04:00,6130.94
2022-06-08 14:00:00-04:00,6377.842
2022-06-08 15:00:00-04:00,6680.373
2022-06-08 16:00:00-04:00,6971.988
2022-06-08 17:00:00-04:00,7166.422
2022-06-08 18:00:00-04:00,7169.07
2022-06-08 19:00:00-04:00,7022.793
2022-06-08 20:00:00-04:00,6713.563
2022-06-08 21:00:00-04:00,6499.742
2022-06-08 22:00:00-04:00,6047.934
2022-06-08 23:00:00-04:00,5595.687
2022-06-09 00:00:00-04:00,5253.663
2022-06-09 01:00:00-04:00,4900.201
2022-06-09 02:00:00-04:00,4691.584
2022-06-09 03:00:00-04:00,4591.565
2022-06-09 04:00:00-04:00,4623.65
2022-06-09 05:00:00-04:00,4747.859
2022-06-09 06:00:00-04:00,5013.8
2022-06-09 07:00:00-04:00,5359.861
2022-06-09 08:00:00-04:00,5588.922
2022-06-09 09:00:00-04:00,5848.742
2022-06-09 10:00:00-04:00,6033.049
2022-06-09 11:00:00-04:00,6168.224
2022-06-09 12:00:00-04:00,6209.161
2022-06-09 13:00:00-04:00,6248.394
2022-06-09 14:00:00-04:00,6359.538
2022-06-09 15:00:00-04:00,6573.655
2022-06-09 16:00:00-04:00,6697.38
2022-06-09 17:00:00-04:00,6723.979
2022-06-09 18:00:00-04:00,6576.699
2022-06-09 19:00:00-04:00,6333.787
2022-06-09 20:00:00-04:00,6087.963
2022-06-09 21:00:00-04:00,5885.796
2022-06-09 22:00:00-04:00,5450.316
2022-06-09 23:00:00-04:00,5007.757
2022-06-10 00:00:00-04:00,4583.042
2022-06-10 01:00:00-04:00,4276.921
2022-06-10 02:00:00-04:00,4086.012
2022-06-10 03:00:00-04:00,3972.443
2022-06-10 04:00:00-04:00,3946.192
2022-06-10 05:00:00-04:00,3987.956
2022-06-10 06:00:00-04:00,4194.243
2022-06-10 07:00:00-04:00,4466.849
2022-06-10 08:00:00-04:00,4587.597
2022-06-10 09:00:00-04:00,4698.74
2022-06-10 10:00:00-04:00,4795.311
2022-06-10 11:00:00-04:00,4958.55
2022-06-10 12:00:00-04:00,5099.12
2022-06-10 13:00:00-04:00,5238.375
2022-06-10 14:00:00-04:00,5459.251
2022-06-10 15:00:00-04:00,5776.21
2022-06-10 16:00:00-04:00,6005.411
2022-06-10 17:00:00-04:00,6102.099
2022-06-10 18:00:00-04:00,5969.463
2022-06-10 19:00:00-04:00,5791.019
2022-06-10 20:00:00-04:00,5670.692
2022-06-10 21:00:00-04:00,5556.139
2022-06-10 22:00:00-04:00,5286.859
2022-06-10 23:00:00-04:00,4958.593
2022-06-11 00:00:00-04:00,4662.581
2022-06-11 01:00:00-04:00,4381.402
2022-06-11 02:00:00-04:00,4206.656
2022-06-11 03:00:00-04:00,4078.55
2022-06-11 04:00:00-04:00,3979.06
2022-06-11 05:00:00-04:00,3935.768
2022-06-11 06:00:00-04:00,3913.687
2022-06-11 07:00:00-04:00,4017.953
2022-06-11 08:00:00-04:00,4188.708
2022-06-11 09:00:00-04:00,4410.292
2022-06-11 10:00:00-04:00,4628.342
2022-06-11 11:00:00-04:00,4853.113
2022-06-11 12:00:00-04:00,4829.823
2022-06-11 13:00:00-04:00,4864.71
2022-06-11 14:00:00-04:00,4954.668
2022-06-11 15:00:00-04:00,4899.621
2022-06-11 16:00:00-04:00,4864.074
2022-06-11 17:00:00-04:00,4909.735
2022-06-11 18:00:00-04:00,4937.24
2022-06-11 19:00:00-04:00,4945.588
2022-06-11 20:00:00-04:00,4957.288
2022-06-11 21:00:00-04:00,4935.207
2022-06-11 22:00:00-04:00,4724.819
2022-06-11 23:00:00-04:00,4462.406
2022-06-12 00:00:00-04:00,4201.32
2022-06-12 01:00:00-04:00,3987.392
2022-06-12 02:00:00-04:00,3846.319
2022-06-12 03:00:00-04:00,3758.51
2022-06-12 04:00:00-04:00,3716.095
2022-06-12 05:00:00-04:00,3680.317
2022-06-12 06:00:00-04:00,3689.562
2022-06-12 07:00:00-04:00,3793.175
2022-06-12 08:00:00-04:00,3966.641
2022-06-12 09:00:00-04:00,4130.97
2022-06-12 10:00:00-04:00,4360.97
2022-06-12 11:00:00-04:00,4396.017
2022-06-12 12:00:00-04:00,4323.163
2022-06-12 13:00:00-04:00,4335.503
2022-06-12 14:00:00-04:00,4625.279
2022-06-12 15:00:00-04:00,4827.075
2022-06-12 16:00:00-04:00,4951.842
2022-06-12 17:00:00-04:00,5173.119
2022-06-12 18:00:00-04:00,5311.16
2022-06-12 19:00:00-04:00,5312.864
2022-06-12 20:00:00-04:00,5389.419
2022-06-12 21:00:00-04:00,5366.24
2022-06-12 22:00:00-04:00,5155.624
2022-06-12 23:00:00-04:00,4862.359
2022-06-13 00:00:00-04:00,4576.004
2022-06-13 01:00:00-04:00,4385.851
2022-06-13 02:00:00-04:00,4270.127
2022-06-13 03:00:00-04:00,4216.693
2022-06-13 04:00:00-04:00,4247.174
2022-06-13 05:00:00-04:00,4363.103
2022-06-13 06:00:00-04:00,4653.282
2022-06-13 07:00:00-04:00,5048.135
2022-06-13 08:00:00-04:00,5372.035
2022-06-13 09:00:00-04:00,5690.998
2022-06-13 10:00:00-04:00,6028.74
2022-06-13 11:00:00-04:00,6354.163
2022-06-13 12:00:00-04:00,6689.917
2022-06-13 13:00:00-04:00,6965.739
2022-06-13 14:00:00-04:00,7183.802
2022-06-13 15:00:00-04:00,7442.179
2022-06-13 16:00:00-04:00,7783.479
2022-06-13 17:00:00-04:00,7945.068
2022-06-13 18:00:00-04:00,7928.049
2022-06-13 19:00:00-04:00,7685.515
2022-06-13 20:00:00-04:00,7404.48
2022-06-13 21:00:00-04:00,7072.902
2022-06-13 22:00:00-04:00,6509.372
2022-06-13 23:00:00-04:00,5908.031
2022-06-14 00:00:00-04:00,5397.713
2022-06-14 01:00:00-04:00,5026.293
2022-06-14 02:00:00-04:00,4770.101
2022-06-14 03:00:00-04:00,4603.798
2022-06-14 04:00:00-04:00,4544.147
2022-06-14 05:00:00-04:00,4585.075
2022-06-14 06:00:00-04:00,4835.085
2022-06-14 07:00:00-04:00,5114.223
2022-06-14 08:00:00-04:00,5228.697
2022-06-14 09:00:00-04:00,5246.384
2022-06-14 10:00:00-04:00,5241.293
2022-06-14 11:00:00-04:00,5251.835
2022-06-14 12:00:00-04:00,5337.036
2022-06-14 13:00:00-04:00,5787.998
2022-06-14 14:00:00-04:00,5981.567
2022-06-14 15:00:00-04:00,6347.944
2022-06-14 16:00:00-04:00,6850.622
2022-06-14 17:00:00-04:00,7111.155
2022-06-14 18:00:00-04:00,7180.983
2022-06-14 19:00:00-04:00,7054.336
2022-06-14 20:00:00-04:00,6777.202
2022-06-14 21:00:00-04:00,6539.002
2022-06-14 22:00:00-04:00,6061.434
2022-06-14 23:00:00-04:00,5533.959
2022-06-15 00:00:00-04:00,5070.515
2022-06-15 01:00:00-04:00,4746.556
2022-06-15 02:00:00-04:00,4531.585
2022-06-15 03:00:00-04:00,4403.847
2022-06-15 04:00:00-04:00,4364.135
2022-06-15 05:00:00-04:00,4402.806
2022-06-15 06:00:00-04:00,4675.036
2022-06-15 07:00:00-04:00,5006.033
2022-06-15 08:00:00-04:00,5288.201
2022-06-15 09:00:00-04:00,5472.299
2022-06-15 10:00:00-04:00,5691.554
2022-06-15 11:00:00-04:00,5901.687
2022-06-15 12:00:00-04:00,6146.894
2022-06-15 13:00:00-04:00,6418.816
2022-06-15 14:00:00-04:00,6679.101
2022-06-15 15:00:00-04:00,6937.505
2022-06-15 16:00:00-04:00,7081.615
2022-06-15 17:00:00-04:00,7094.707
2022-06-15 18:00:00-04:00,6952.2
2022-06-15 19:00:00-04:00,6675.66
2022-06-15 20:00:00-04:00,6360.045
2022-06-15 21:00:00-04:00,6136.982
2022-06-15 22:00:00-04:00,5708.411
2022-06-15 23:00:00-04:00,5268.819
2022-06-16 00:00:00-04:00,4908.912
2022-06-16 01:00:00-04:00,4649.103
2022-06-16 02:00:00-04:00,4477.583
2022-06-16 03:00:00-04:00,4383.852
2022-06-16 04:00:00-04:00,4402.947
2022-06-16 05:00:00-04:00,4521.784
2022-06-16 06:00:00-04:00,4814.915
2022-06-16 07:00:00-04:00,5089.053
2022-06-16 08:00:00-04:00,5256.861
2022-06-16 09:00:00-04:00,5273.891
2022-06-16 10:00:00-04:00,5223.13
2022-06-16 11:00:00-04:00,5174.513
2022-06-16 12:00:00-04:00,5357.097
2022-06-16 13:00:00-04:00,5517.405
2022-06-16 14:00:00-04:00,5725.85
2022-06-16 15:00:00-04:00,5944.502
2022-06-16 16:00:00-04:00,6115.432
2022-06-16 17:00:00-04:00,6101.864
2022-06-16 18:00:00-04:00,5944.282
2022-06-16 19:00:00-04:00,5874.185
2022-06-16 20:00:00-04:00,5888.126
2022-06-16 21:00:00-04:00,5753.637
2022-06-16 22:00:00-04:00,5483.014
2022-06-16 23:00:00-04:00,5151.992
2022-06-17 00:00:00-04:00,4850.747
2022-06-17 01:00:00-04:00,4655.729
2022-06-17 02:00:00-04:00,4503.126
2022-06-17 03:00:00-04:00,4446.304
2022-06-17 04:00:00-04:00,4466.429
2022-06-17 05:00:00-04:00,4593.102
2022-06-17 06:00:00-04:00,4845.289
2022-06-17 07:00:00-04:00,5210.291
2022-06-17 08:00:00-04:00,5480.839
2022-06-17 09:00:00-04:00,5742.741
2022-06-17 10:00:00-04:00,6134.34
2022-06-17 11:00:00-04:00,6712.211
2022-06-17 12:00:00-04:00,7225.413
2022-06-17 13:00:00-04:00,7424.023
2022-06-17 14:00:00-04:00,7629.642
2022-06-17 15:00:00-04:00,7750.814
2022-06-17 16:00:00-04:00,7865.853
2022-06-17 17:00:00-04:00,7962.269
2022-06-17 18:00:00-04:00,7857.547
2022-06-17 19:00:00-04:00,7570.62
2022-06-17 20:00:00-04:00,7192.764
2022-06-17 21:00:00-04:00,6877.162
2022-06-17 22:00:00-04:00,6382.324
2022-06-17 23:00:00-04:00,5875.593
2022-06-18 00:00:00-04:00,5414.398
2022-06-18 01:00:00-04:00,5035.643
2022-06-18 02:00:00-04:00,4755.554
2022-06-18 03:00:00-04:00,4600.029
2022-06-18 04:00:00-04:00,4471.893
2022-06-18 05:00:00-04:00,4331.648
2022-06-18 06:00:00-04:00,4290.644
2022-06-18 07:00:00-04:00,4351.587
2022-06-18 08:00:00-04:00,4458.796
2022-06-18 09:00:00-04:00,4459.68
2022-06-18 10:00:00-04:00,4377.134
2022-06-18 11:00:00-04:00,4336.317
2022-06-18 12:00:00-04:00,4358.838
2022-06-18 13:00:00-04:00,4482.861
2022-06-18 14:00:00-04:00,4544.755
2022-06-18 15:00:00-04:00,4507.684
2022-06-18 16:00:00-04:00,4432.886
2022-06-18 17:00:00-04:00,4491.878
2022-06-18 18:00:00-04:00,4468.05
2022-06-18 19:00:00-04:00,4474.875
2022-06-18 20:00:00-04:00,4500.921
2022-06-18 21:00:00-04:00,4514.171
2022-06-18 22:00:00-04:00,4346.083
2022-06-18 23:00:00-04:00,4125.436
2022-06-19 00:00:00-04:00,3919.332
2022-06-19 01:00:00-04:00,3760.21
2022-06-19 02:00:00-04:00,3622.806
2022-06-19 03:00:00-04:00,3574.202
2022-06-19 04:00:00-04:00,3529.406
2022-06-19 05:00:00-04:00,3466.236
2022-06-19 06:00:00-04:00,3417.459
2022-06-19 07:00:00-04:00,3362.122
2022-06-19 08:00:00-04:00,3330.635
2022-06-19 09:00:00-04:00,3306.938
2022-06-19 10:00:00-04:00,3314.968
2022-06-19 11:00:00-04:00,3349.382
2022-06-19 12:00:00-04:00,3403.217
2022-06-19 13:00:00-04:00,3493.117
2022-06-19 14:00:00-04:00,3624.144
2022-06-19 15:00:00-04:00,3794.452
2022-06-19 16:00:00-04:00,4034.715
2022-06-19 17:00:00-04:00,4316.194
2022-06-19 18:00:00-04:00,4537.286
2022-06-19 19:00:00-04:00,4605.696
2022-06-19 20:00:00-04:00,4618.837
2022-06-19 21:00:00-04:00,4647.622
2022-06-19 22:00:00-04:00,4445.294
2022-06-19 23:00:00-04:00,4178.978
2022-06-20 00:00:00-04:00,3942.823
2022-06-20 01:00:00-04:00,3761.711
2022-06-20 02:00:00-04:00,3654.617
2022-06-20 03:00:00-04:00,3616.982
2022-06-20 04:00:00-04:00,3642.798
2022-06-20 05:00:00-04:00,3704.692
2022-06-20 06:00:00-04:00,3865.565
2022-06-20 07:00:00-04:00,4082.073
2022-06-20 08:00:00-04:00,4240.804
2022-06-20 09:00:00-04:00,4375.382
2022-06-20 10:00:00-04:00,4350.951
2022-06-20 11:00:00-04:00,4366.441
2022-06-20 12:00:00-04:00,4464.798
2022-06-20 13:00:00-04:00,4621.541
2022-06-20 14:00:00-04:00,4850.835
2022-06-20 15:00:00-04:00,5144.544
2022-06-20 16:00:00-04:00,5521.023
2022-06-20 17:00:00-04:00,5713.313
2022-06-20 18:00:00-04:00,5746.22
2022-06-20 19:00:00-04:00,5732.405
2022-06-20 20:00:00-04:00,5548.609
2022-06-20 21:00:00-04:00,5412.327
2022-06-20 22:00:00-04:00,5053.157
2022-06-20 23:00:00-04:00,4646.522
2022-06-21 00:00:00-04:00,4349.335
2022-06-21 01:00:00-04:00,4065.714
2022-06-21 02:00:00-04:00,3917.933
2022-06-21 03:00:00-04:00,3819.229
2022-06-21 04:00:00-04:00,3806.782
2022-06-21 05:00:00-04:00,3855.981
2022-06-21 06:00:00-04:00,4068.132
2022-06-21 07:00:00-04:00,4346.77
2022-06-21 08:00:00-04:00,4548.85
2022-06-21 09:00:00-04:00,4805.494
2022-06-21 10:00:00-04:00,4932.202
2022-06-21 11:00:00-04:00,5017.265
2022-06-21 12:00:00-04:00,5183.508
2022-06-21 13:00:00-04:00,5268.224
2022-06-21 14:00:00-04:00,5503.609
2022-06-21 15:00:00-04:00,5785.444
2022-06-21 16:00:00-04:00,6050.287
