evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,Forecast
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-28 19:00:00+00:00,2019-07-28 15:00:00-04:00,47796
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-28 20:00:00+00:00,2019-07-28 16:00:00-04:00,48684
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-28 21:00:00+00:00,2019-07-28 17:00:00-04:00,49039
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-28 22:00:00+00:00,2019-07-28 18:00:00-04:00,48374
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-28 23:00:00+00:00,2019-07-28 19:00:00-04:00,46940
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-29 00:00:00+00:00,2019-07-28 20:00:00-04:00,45517
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-29 01:00:00+00:00,2019-07-28 21:00:00-04:00,43869
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-29 02:00:00+00:00,2019-07-28 22:00:00-04:00,40683
2019-07-28 03:45:00+00:00,2019-07-27 23:45:00-04:00,2019-07-29 03:00:00+00:00,2019-07-28 23:00:00-04:00,37398
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 04:00:00+00:00,2019-07-29 00:00:00-04:00,34785
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 05:00:00+00:00,2019-07-29 01:00:00-04:00,32853
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 06:00:00+00:00,2019-07-29 02:00:00-04:00,31283
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 07:00:00+00:00,2019-07-29 03:00:00-04:00,30608
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 08:00:00+00:00,2019-07-29 04:00:00-04:00,30635
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 09:00:00+00:00,2019-07-29 05:00:00-04:00,31512
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 10:00:00+00:00,2019-07-29 06:00:00-04:00,33248
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 11:00:00+00:00,2019-07-29 07:00:00-04:00,35966
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 12:00:00+00:00,2019-07-29 08:00:00-04:00,39047
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 13:00:00+00:00,2019-07-29 09:00:00-04:00,42166
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 14:00:00+00:00,2019-07-29 10:00:00-04:00,45205
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 15:00:00+00:00,2019-07-29 11:00:00-04:00,47938
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 16:00:00+00:00,2019-07-29 12:00:00-04:00,50095
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 17:00:00+00:00,2019-07-29 13:00:00-04:00,51882
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 18:00:00+00:00,2019-07-29 14:00:00-04:00,52870
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 19:00:00+00:00,2019-07-29 15:00:00-04:00,53435
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 20:00:00+00:00,2019-07-29 16:00:00-04:00,53614
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 21:00:00+00:00,2019-07-29 17:00:00-04:00,53292
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 22:00:00+00:00,2019-07-29 18:00:00-04:00,52328
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-29 23:00:00+00:00,2019-07-29 19:00:00-04:00,50897
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-30 00:00:00+00:00,2019-07-29 20:00:00-04:00,48973
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-30 01:00:00+00:00,2019-07-29 21:00:00-04:00,46758
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-30 02:00:00+00:00,2019-07-29 22:00:00-04:00,43139
2019-07-29 03:45:00+00:00,2019-07-28 23:45:00-04:00,2019-07-30 03:00:00+00:00,2019-07-29 23:00:00-04:00,39604
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 04:00:00+00:00,2019-07-30 00:00:00-04:00,36493
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 05:00:00+00:00,2019-07-30 01:00:00-04:00,34360
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 06:00:00+00:00,2019-07-30 02:00:00-04:00,32823
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 07:00:00+00:00,2019-07-30 03:00:00-04:00,31881
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 08:00:00+00:00,2019-07-30 04:00:00-04:00,31767
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 09:00:00+00:00,2019-07-30 05:00:00-04:00,32950
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 10:00:00+00:00,2019-07-30 06:00:00-04:00,35069
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 11:00:00+00:00,2019-07-30 07:00:00-04:00,37693
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 12:00:00+00:00,2019-07-30 08:00:00-04:00,40413
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 13:00:00+00:00,2019-07-30 09:00:00-04:00,43257
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 14:00:00+00:00,2019-07-30 10:00:00-04:00,46227
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 15:00:00+00:00,2019-07-30 11:00:00-04:00,48864
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 16:00:00+00:00,2019-07-30 12:00:00-04:00,51015
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 17:00:00+00:00,2019-07-30 13:00:00-04:00,52712
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 18:00:00+00:00,2019-07-30 14:00:00-04:00,53711
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 19:00:00+00:00,2019-07-30 15:00:00-04:00,54343
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 20:00:00+00:00,2019-07-30 16:00:00-04:00,54699
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 21:00:00+00:00,2019-07-30 17:00:00-04:00,54498
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 22:00:00+00:00,2019-07-30 18:00:00-04:00,53169
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-30 23:00:00+00:00,2019-07-30 19:00:00-04:00,51347
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-31 00:00:00+00:00,2019-07-30 20:00:00-04:00,49589
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-31 01:00:00+00:00,2019-07-30 21:00:00-04:00,47223
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-31 02:00:00+00:00,2019-07-30 22:00:00-04:00,43399
2019-07-30 03:45:00+00:00,2019-07-29 23:45:00-04:00,2019-07-31 03:00:00+00:00,2019-07-30 23:00:00-04:00,39724
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 04:00:00+00:00,2019-07-31 00:00:00-04:00,36311
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 05:00:00+00:00,2019-07-31 01:00:00-04:00,33999
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 06:00:00+00:00,2019-07-31 02:00:00-04:00,32553
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 07:00:00+00:00,2019-07-31 03:00:00-04:00,31613
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 08:00:00+00:00,2019-07-31 04:00:00-04:00,31620
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 09:00:00+00:00,2019-07-31 05:00:00-04:00,32811
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 10:00:00+00:00,2019-07-31 06:00:00-04:00,34818
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 11:00:00+00:00,2019-07-31 07:00:00-04:00,37467
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 12:00:00+00:00,2019-07-31 08:00:00-04:00,39534
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 13:00:00+00:00,2019-07-31 09:00:00-04:00,41522
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 14:00:00+00:00,2019-07-31 10:00:00-04:00,43798
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 15:00:00+00:00,2019-07-31 11:00:00-04:00,45781
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 16:00:00+00:00,2019-07-31 12:00:00-04:00,47416
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 17:00:00+00:00,2019-07-31 13:00:00-04:00,48856
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 18:00:00+00:00,2019-07-31 14:00:00-04:00,49574
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 19:00:00+00:00,2019-07-31 15:00:00-04:00,49931
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 20:00:00+00:00,2019-07-31 16:00:00-04:00,49892
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 21:00:00+00:00,2019-07-31 17:00:00-04:00,49348
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 22:00:00+00:00,2019-07-31 18:00:00-04:00,47844
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-07-31 23:00:00+00:00,2019-07-31 19:00:00-04:00,45934
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-08-01 00:00:00+00:00,2019-07-31 20:00:00-04:00,44258
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-08-01 01:00:00+00:00,2019-07-31 21:00:00-04:00,42410
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-08-01 02:00:00+00:00,2019-07-31 22:00:00-04:00,39186
2019-07-31 03:45:00+00:00,2019-07-30 23:45:00-04:00,2019-08-01 03:00:00+00:00,2019-07-31 23:00:00-04:00,35911
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 04:00:00+00:00,2019-08-01 00:00:00-04:00,32329
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 05:00:00+00:00,2019-08-01 01:00:00-04:00,30338
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 06:00:00+00:00,2019-08-01 02:00:00-04:00,29058
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 07:00:00+00:00,2019-08-01 03:00:00-04:00,28252
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 08:00:00+00:00,2019-08-01 04:00:00-04:00,28247
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 09:00:00+00:00,2019-08-01 05:00:00-04:00,29344
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 10:00:00+00:00,2019-08-01 06:00:00-04:00,31226
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 11:00:00+00:00,2019-08-01 07:00:00-04:00,33562
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 12:00:00+00:00,2019-08-01 08:00:00-04:00,35693
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 13:00:00+00:00,2019-08-01 09:00:00-04:00,37699
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 14:00:00+00:00,2019-08-01 10:00:00-04:00,39792
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 15:00:00+00:00,2019-08-01 11:00:00-04:00,41695
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 16:00:00+00:00,2019-08-01 12:00:00-04:00,43326
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 17:00:00+00:00,2019-08-01 13:00:00-04:00,44910
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 18:00:00+00:00,2019-08-01 14:00:00-04:00,46076
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 19:00:00+00:00,2019-08-01 15:00:00-04:00,47018
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 20:00:00+00:00,2019-08-01 16:00:00-04:00,47624
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 21:00:00+00:00,2019-08-01 17:00:00-04:00,47677
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 22:00:00+00:00,2019-08-01 18:00:00-04:00,46523
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-01 23:00:00+00:00,2019-08-01 19:00:00-04:00,44726
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-02 00:00:00+00:00,2019-08-01 20:00:00-04:00,42956
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-02 01:00:00+00:00,2019-08-01 21:00:00-04:00,41236
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-02 02:00:00+00:00,2019-08-01 22:00:00-04:00,37941
2019-08-01 03:45:00+00:00,2019-07-31 23:45:00-04:00,2019-08-02 03:00:00+00:00,2019-08-01 23:00:00-04:00,34597
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 04:00:00+00:00,2019-08-02 00:00:00-04:00,32176
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 05:00:00+00:00,2019-08-02 01:00:00-04:00,30274
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 06:00:00+00:00,2019-08-02 02:00:00-04:00,28960
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 07:00:00+00:00,2019-08-02 03:00:00-04:00,28193
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 08:00:00+00:00,2019-08-02 04:00:00-04:00,28196
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 09:00:00+00:00,2019-08-02 05:00:00-04:00,29231
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 10:00:00+00:00,2019-08-02 06:00:00-04:00,31025
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 11:00:00+00:00,2019-08-02 07:00:00-04:00,33408
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 12:00:00+00:00,2019-08-02 08:00:00-04:00,35586
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 13:00:00+00:00,2019-08-02 09:00:00-04:00,37541
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 14:00:00+00:00,2019-08-02 10:00:00-04:00,39419
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 15:00:00+00:00,2019-08-02 11:00:00-04:00,40984
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 16:00:00+00:00,2019-08-02 12:00:00-04:00,42213
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 17:00:00+00:00,2019-08-02 13:00:00-04:00,43241
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 18:00:00+00:00,2019-08-02 14:00:00-04:00,43870
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 19:00:00+00:00,2019-08-02 15:00:00-04:00,44191
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 20:00:00+00:00,2019-08-02 16:00:00-04:00,44315
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 21:00:00+00:00,2019-08-02 17:00:00-04:00,43927
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 22:00:00+00:00,2019-08-02 18:00:00-04:00,42652
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-02 23:00:00+00:00,2019-08-02 19:00:00-04:00,40965
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-03 00:00:00+00:00,2019-08-02 20:00:00-04:00,39577
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-03 01:00:00+00:00,2019-08-02 21:00:00-04:00,38202
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-03 02:00:00+00:00,2019-08-02 22:00:00-04:00,35693
2019-08-02 03:45:00+00:00,2019-08-01 23:45:00-04:00,2019-08-03 03:00:00+00:00,2019-08-02 23:00:00-04:00,32893
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 04:00:00+00:00,2019-08-03 00:00:00-04:00,31583
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 05:00:00+00:00,2019-08-03 01:00:00-04:00,29598
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 06:00:00+00:00,2019-08-03 02:00:00-04:00,28181
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 07:00:00+00:00,2019-08-03 03:00:00-04:00,27191
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 08:00:00+00:00,2019-08-03 04:00:00-04:00,26757
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 09:00:00+00:00,2019-08-03 05:00:00-04:00,26749
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 10:00:00+00:00,2019-08-03 06:00:00-04:00,27169
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 11:00:00+00:00,2019-08-03 07:00:00-04:00,28768
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 12:00:00+00:00,2019-08-03 08:00:00-04:00,31242
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 13:00:00+00:00,2019-08-03 09:00:00-04:00,33570
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 14:00:00+00:00,2019-08-03 10:00:00-04:00,35659
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 15:00:00+00:00,2019-08-03 11:00:00-04:00,37343
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 16:00:00+00:00,2019-08-03 12:00:00-04:00,38673
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 17:00:00+00:00,2019-08-03 13:00:00-04:00,39701
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 18:00:00+00:00,2019-08-03 14:00:00-04:00,40664
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 19:00:00+00:00,2019-08-03 15:00:00-04:00,41601
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 20:00:00+00:00,2019-08-03 16:00:00-04:00,42413
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 21:00:00+00:00,2019-08-03 17:00:00-04:00,42812
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 22:00:00+00:00,2019-08-03 18:00:00-04:00,42319
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-03 23:00:00+00:00,2019-08-03 19:00:00-04:00,40921
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-04 00:00:00+00:00,2019-08-03 20:00:00-04:00,39435
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-04 01:00:00+00:00,2019-08-03 21:00:00-04:00,38239
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-04 02:00:00+00:00,2019-08-03 22:00:00-04:00,35864
2019-08-03 03:45:00+00:00,2019-08-02 23:45:00-04:00,2019-08-04 03:00:00+00:00,2019-08-03 23:00:00-04:00,33169
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 04:00:00+00:00,2019-08-04 00:00:00-04:00,31940
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 05:00:00+00:00,2019-08-04 01:00:00-04:00,29962
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 06:00:00+00:00,2019-08-04 02:00:00-04:00,28496
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 07:00:00+00:00,2019-08-04 03:00:00-04:00,27469
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 08:00:00+00:00,2019-08-04 04:00:00-04:00,26903
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 09:00:00+00:00,2019-08-04 05:00:00-04:00,26645
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 10:00:00+00:00,2019-08-04 06:00:00-04:00,26604
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 11:00:00+00:00,2019-08-04 07:00:00-04:00,28046
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 12:00:00+00:00,2019-08-04 08:00:00-04:00,30683
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 13:00:00+00:00,2019-08-04 09:00:00-04:00,33493
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 14:00:00+00:00,2019-08-04 10:00:00-04:00,36214
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 15:00:00+00:00,2019-08-04 11:00:00-04:00,38699
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 16:00:00+00:00,2019-08-04 12:00:00-04:00,40786
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 17:00:00+00:00,2019-08-04 13:00:00-04:00,42446
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 18:00:00+00:00,2019-08-04 14:00:00-04:00,43674
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 19:00:00+00:00,2019-08-04 15:00:00-04:00,44693
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 20:00:00+00:00,2019-08-04 16:00:00-04:00,45440
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 21:00:00+00:00,2019-08-04 17:00:00-04:00,45799
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 22:00:00+00:00,2019-08-04 18:00:00-04:00,45172
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-04 23:00:00+00:00,2019-08-04 19:00:00-04:00,43823
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-05 00:00:00+00:00,2019-08-04 20:00:00-04:00,42491
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-05 01:00:00+00:00,2019-08-04 21:00:00-04:00,40940
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-05 02:00:00+00:00,2019-08-04 22:00:00-04:00,37965
2019-08-04 03:45:00+00:00,2019-08-03 23:45:00-04:00,2019-08-05 03:00:00+00:00,2019-08-04 23:00:00-04:00,34872
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 04:00:00+00:00,2019-08-05 00:00:00-04:00,32451
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 05:00:00+00:00,2019-08-05 01:00:00-04:00,30534
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 06:00:00+00:00,2019-08-05 02:00:00-04:00,29243
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 07:00:00+00:00,2019-08-05 03:00:00-04:00,28565
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 08:00:00+00:00,2019-08-05 04:00:00-04:00,28652
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 09:00:00+00:00,2019-08-05 05:00:00-04:00,29804
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 10:00:00+00:00,2019-08-05 06:00:00-04:00,31619
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 11:00:00+00:00,2019-08-05 07:00:00-04:00,34090
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 12:00:00+00:00,2019-08-05 08:00:00-04:00,36357
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 13:00:00+00:00,2019-08-05 09:00:00-04:00,38506
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 14:00:00+00:00,2019-08-05 10:00:00-04:00,40691
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 15:00:00+00:00,2019-08-05 11:00:00-04:00,42590
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 16:00:00+00:00,2019-08-05 12:00:00-04:00,44174
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 17:00:00+00:00,2019-08-05 13:00:00-04:00,45524
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 18:00:00+00:00,2019-08-05 14:00:00-04:00,46421
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 19:00:00+00:00,2019-08-05 15:00:00-04:00,47053
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 20:00:00+00:00,2019-08-05 16:00:00-04:00,47409
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 21:00:00+00:00,2019-08-05 17:00:00-04:00,47254
2019-08-05 03:45:00+00:00,2019-08-04 23:45:00-04:00,2019-08-05 22:00:00+00:00,2019-08-05 18:00:00-04:00,46168
