Time,MIDATL
2020-07-11 00:00:00-04:00,30799.332
2020-07-11 01:00:00-04:00,29153.712
2020-07-11 02:00:00-04:00,27991.175
2020-07-11 03:00:00-04:00,27188.2
2020-07-11 04:00:00-04:00,26759.179
2020-07-11 05:00:00-04:00,26810.787000000004
2020-07-11 06:00:00-04:00,27104.566
2020-07-11 07:00:00-04:00,28992.606
2020-07-11 08:00:00-04:00,31758.41
2020-07-11 09:00:00-04:00,34486.731
2020-07-11 10:00:00-04:00,37180.677
2020-07-11 11:00:00-04:00,39390.967
2020-07-11 12:00:00-04:00,41043.892
2020-07-11 13:00:00-04:00,42088.378
2020-07-11 14:00:00-04:00,42601.794000000016
2020-07-11 15:00:00-04:00,43424.872
2020-07-11 16:00:00-04:00,44368.154
2020-07-11 17:00:00-04:00,44777.692
2020-07-11 18:00:00-04:00,43996.25800000001
2020-07-11 19:00:00-04:00,42173.969000000005
2020-07-11 20:00:00-04:00,40394.477
2020-07-11 21:00:00-04:00,39067.923
2020-07-11 22:00:00-04:00,36501.537
2020-07-11 23:00:00-04:00,33742.66299999999
2020-07-12 00:00:00-04:00,31028.251
2020-07-12 01:00:00-04:00,28919.363
2020-07-12 02:00:00-04:00,27331.927
2020-07-12 03:00:00-04:00,26177.517000000003
2020-07-12 04:00:00-04:00,25445.332
2020-07-12 05:00:00-04:00,24997.035
2020-07-12 06:00:00-04:00,25083.624
2020-07-12 07:00:00-04:00,26566.010999999995
2020-07-12 08:00:00-04:00,29086.329
2020-07-12 09:00:00-04:00,31950.503000000004
2020-07-12 10:00:00-04:00,34716.833
2020-07-12 11:00:00-04:00,37208.134
2020-07-12 12:00:00-04:00,39289.325
2020-07-12 13:00:00-04:00,40878.240000000005
2020-07-12 14:00:00-04:00,42069.838
2020-07-12 15:00:00-04:00,42813.34300000001
2020-07-12 16:00:00-04:00,43727.453
2020-07-12 17:00:00-04:00,44233.628
2020-07-12 18:00:00-04:00,43556.58500000001
2020-07-12 19:00:00-04:00,41953.441000000006
2020-07-12 20:00:00-04:00,40516.645
2020-07-12 21:00:00-04:00,39158.841
2020-07-12 22:00:00-04:00,36550.074
2020-07-12 23:00:00-04:00,33574.324
2020-07-13 00:00:00-04:00,31056.389
2020-07-13 01:00:00-04:00,29186.252
2020-07-13 02:00:00-04:00,27890.146
2020-07-13 03:00:00-04:00,27112.632
2020-07-13 04:00:00-04:00,27041.272
2020-07-13 05:00:00-04:00,27730.084000000003
2020-07-13 06:00:00-04:00,29206.647000000004
2020-07-13 07:00:00-04:00,31647.376
2020-07-13 08:00:00-04:00,34010.799
2020-07-13 09:00:00-04:00,36091.383
2020-07-13 10:00:00-04:00,38139.077000000005
2020-07-13 11:00:00-04:00,40086.025
2020-07-13 12:00:00-04:00,41756.205
2020-07-13 13:00:00-04:00,43095.766
2020-07-13 14:00:00-04:00,44315.58000000001
2020-07-13 15:00:00-04:00,45539.877
2020-07-13 16:00:00-04:00,46441.207
2020-07-13 17:00:00-04:00,46966.77100000001
2020-07-13 18:00:00-04:00,46218.87399999999
2020-07-13 19:00:00-04:00,44262.122
2020-07-13 20:00:00-04:00,41988.727000000006
2020-07-13 21:00:00-04:00,40252.16499999999
2020-07-13 22:00:00-04:00,37090.381
2020-07-13 23:00:00-04:00,33804.797
2020-07-14 00:00:00-04:00,31026.654
2020-07-14 01:00:00-04:00,28928.24
2020-07-14 02:00:00-04:00,27471.288000000004
2020-07-14 03:00:00-04:00,26596.097
2020-07-14 04:00:00-04:00,26352.026
2020-07-14 05:00:00-04:00,26939.275
2020-07-14 06:00:00-04:00,28390.833
2020-07-14 07:00:00-04:00,30684.158
2020-07-14 08:00:00-04:00,33080.66
2020-07-14 09:00:00-04:00,35136.239
2020-07-14 10:00:00-04:00,37025.727
2020-07-14 11:00:00-04:00,38858.214
2020-07-14 12:00:00-04:00,40593.91
2020-07-14 13:00:00-04:00,42232.13399999999
2020-07-14 14:00:00-04:00,43478.211
2020-07-14 15:00:00-04:00,44582.752
2020-07-14 16:00:00-04:00,45719.716
2020-07-14 17:00:00-04:00,46552.479
2020-07-14 18:00:00-04:00,45960.784
2020-07-14 19:00:00-04:00,44134.821
2020-07-14 20:00:00-04:00,41914.643
2020-07-14 21:00:00-04:00,40205.14000000001
2020-07-14 22:00:00-04:00,36958.669
2020-07-14 23:00:00-04:00,33647.336
2020-07-15 00:00:00-04:00,30907.845
2020-07-15 01:00:00-04:00,28925.484000000004
2020-07-15 02:00:00-04:00,27504.648
2020-07-15 03:00:00-04:00,26684.078000000005
2020-07-15 04:00:00-04:00,26538.481
2020-07-15 05:00:00-04:00,27168.113
2020-07-15 06:00:00-04:00,28731.258
2020-07-15 07:00:00-04:00,31297.818000000003
2020-07-15 08:00:00-04:00,33881.908
2020-07-15 09:00:00-04:00,36249.797
2020-07-15 10:00:00-04:00,38468.365
2020-07-15 11:00:00-04:00,40567.441000000006
2020-07-15 12:00:00-04:00,42412.21799999999
2020-07-15 13:00:00-04:00,43808.483
2020-07-15 14:00:00-04:00,44815.98700000001
2020-07-15 15:00:00-04:00,45684.715
2020-07-15 16:00:00-04:00,46356.952
2020-07-15 17:00:00-04:00,46591.789
2020-07-15 18:00:00-04:00,45799.653
2020-07-15 19:00:00-04:00,43688.495
2020-07-15 20:00:00-04:00,41493.09
2020-07-15 21:00:00-04:00,40004.362
2020-07-15 22:00:00-04:00,37050.286
2020-07-15 23:00:00-04:00,33988.635
2020-07-16 00:00:00-04:00,31461.451000000005
2020-07-16 01:00:00-04:00,29502.864000000005
2020-07-16 02:00:00-04:00,28244.09
2020-07-16 03:00:00-04:00,27520.812
2020-07-16 04:00:00-04:00,27488.249
2020-07-16 05:00:00-04:00,28295.816
2020-07-16 06:00:00-04:00,29825.587
2020-07-16 07:00:00-04:00,31884.941999999995
2020-07-16 08:00:00-04:00,33655.632
2020-07-16 09:00:00-04:00,35098.920000000006
2020-07-16 10:00:00-04:00,36705.62699999999
2020-07-16 11:00:00-04:00,38278.615
2020-07-16 12:00:00-04:00,39633.454
2020-07-16 13:00:00-04:00,40742.675
2020-07-16 14:00:00-04:00,41577.71
2020-07-16 15:00:00-04:00,42286.29400000001
2020-07-16 16:00:00-04:00,42686.147
2020-07-16 17:00:00-04:00,42795.128
2020-07-16 18:00:00-04:00,41634.685
2020-07-16 19:00:00-04:00,39625.796
2020-07-16 20:00:00-04:00,38318.23700000001
2020-07-16 21:00:00-04:00,37164.196
2020-07-16 22:00:00-04:00,34651.469
2020-07-16 23:00:00-04:00,32068.137
2020-07-17 00:00:00-04:00,29988.369
2020-07-17 01:00:00-04:00,28380.974
2020-07-17 02:00:00-04:00,27415.562
2020-07-17 03:00:00-04:00,26982.990000000005
2020-07-17 04:00:00-04:00,27103.424000000003
2020-07-17 05:00:00-04:00,28196.766
2020-07-17 06:00:00-04:00,29742.337999999992
2020-07-17 07:00:00-04:00,31860.88
2020-07-17 08:00:00-04:00,34132.185000000005
2020-07-17 09:00:00-04:00,36049.384
2020-07-17 10:00:00-04:00,38016.573
2020-07-17 11:00:00-04:00,40038.529
2020-07-17 12:00:00-04:00,41995.657
2020-07-17 13:00:00-04:00,43739.85499999999
2020-07-17 14:00:00-04:00,45246.939
2020-07-17 15:00:00-04:00,46768.111
2020-07-17 16:00:00-04:00,48139.95299999999
2020-07-17 17:00:00-04:00,49009.795000000006
2020-07-17 18:00:00-04:00,48719.44700000001
2020-07-17 19:00:00-04:00,47040.264
2020-07-17 20:00:00-04:00,45040.630000000005
2020-07-17 21:00:00-04:00,43383.25000000001
2020-07-17 22:00:00-04:00,40447.946
2020-07-17 23:00:00-04:00,37253.626
2020-07-18 00:00:00-04:00,34437.915
2020-07-18 01:00:00-04:00,32150.965000000004
2020-07-18 02:00:00-04:00,30380.485
2020-07-18 03:00:00-04:00,28983.022
2020-07-18 04:00:00-04:00,28057.846
2020-07-18 05:00:00-04:00,27604.278
2020-07-18 06:00:00-04:00,27679.504000000004
2020-07-18 07:00:00-04:00,29413.636999999995
2020-07-18 08:00:00-04:00,32359.81
2020-07-18 09:00:00-04:00,35609.915
2020-07-18 10:00:00-04:00,38538.767
2020-07-18 11:00:00-04:00,41056.509
2020-07-18 12:00:00-04:00,43036.476
2020-07-18 13:00:00-04:00,44511.104
2020-07-18 14:00:00-04:00,45869.819
2020-07-18 15:00:00-04:00,47253.695
2020-07-18 16:00:00-04:00,48454.808
2020-07-18 17:00:00-04:00,49214.175
2020-07-18 18:00:00-04:00,48871.652
2020-07-18 19:00:00-04:00,47261.033
2020-07-18 20:00:00-04:00,45094.853
2020-07-18 21:00:00-04:00,43245.833
2020-07-18 22:00:00-04:00,40327.134000000005
2020-07-18 23:00:00-04:00,37149.295000000006
2020-07-19 00:00:00-04:00,34213.837
2020-07-19 01:00:00-04:00,31931.632
2020-07-19 02:00:00-04:00,30212.398
2020-07-19 03:00:00-04:00,29049.743
2020-07-19 04:00:00-04:00,28216.658000000003
2020-07-19 05:00:00-04:00,27794.791
2020-07-19 06:00:00-04:00,27780.851
2020-07-19 07:00:00-04:00,29528.736
2020-07-19 08:00:00-04:00,32741.718999999997
2020-07-19 09:00:00-04:00,36718.636
2020-07-19 10:00:00-04:00,40679.312
2020-07-19 11:00:00-04:00,44206.689
2020-07-19 12:00:00-04:00,46865.903
2020-07-19 13:00:00-04:00,48487.301
2020-07-19 14:00:00-04:00,49538.94900000001
2020-07-19 15:00:00-04:00,50323.27500000001
2020-07-19 16:00:00-04:00,51320.768
2020-07-19 17:00:00-04:00,52182.791000000005
2020-07-19 18:00:00-04:00,51904.878
2020-07-19 19:00:00-04:00,50560.12
2020-07-19 20:00:00-04:00,48941.401000000005
2020-07-19 21:00:00-04:00,47389.629
2020-07-19 22:00:00-04:00,44427.993
2020-07-19 23:00:00-04:00,41353.71799999999
2020-07-20 00:00:00-04:00,38763.227
2020-07-20 01:00:00-04:00,36825.091
2020-07-20 02:00:00-04:00,35410.355
2020-07-20 03:00:00-04:00,34532.738
2020-07-20 04:00:00-04:00,34449.14
2020-07-20 05:00:00-04:00,35322.240999999995
2020-07-20 06:00:00-04:00,36721.756
2020-07-20 07:00:00-04:00,39304.97
2020-07-20 08:00:00-04:00,42388.23
2020-07-20 09:00:00-04:00,45218.584
2020-07-20 10:00:00-04:00,47879.95
2020-07-20 11:00:00-04:00,50162.436
2020-07-20 12:00:00-04:00,52100.488
2020-07-20 13:00:00-04:00,53450.954000000005
2020-07-20 14:00:00-04:00,54134.35799999999
2020-07-20 15:00:00-04:00,54867.878
2020-07-20 16:00:00-04:00,55627.84900000001
2020-07-20 17:00:00-04:00,55966.024
2020-07-20 18:00:00-04:00,55080.44300000001
2020-07-20 19:00:00-04:00,52952.996
2020-07-20 20:00:00-04:00,50529.48
2020-07-20 21:00:00-04:00,48184.713
2020-07-20 22:00:00-04:00,44456.747
2020-07-20 23:00:00-04:00,40691.222
2020-07-21 00:00:00-04:00,37406.18800000001
2020-07-21 01:00:00-04:00,34913.504
2020-07-21 02:00:00-04:00,33074.654
2020-07-21 03:00:00-04:00,31932.269000000004
2020-07-21 04:00:00-04:00,31486.125000000004
2020-07-21 05:00:00-04:00,31959.261
2020-07-21 06:00:00-04:00,33251.78
2020-07-21 07:00:00-04:00,35946.981
2020-07-21 08:00:00-04:00,38942.384000000005
2020-07-21 09:00:00-04:00,41838.053
2020-07-21 10:00:00-04:00,44641.275
2020-07-21 11:00:00-04:00,47184.588
2020-07-21 12:00:00-04:00,49378.553
2020-07-21 13:00:00-04:00,51294.488
2020-07-21 14:00:00-04:00,52451.191
2020-07-21 15:00:00-04:00,53319.257
2020-07-21 16:00:00-04:00,53971.92800000001
2020-07-21 17:00:00-04:00,54269.187000000005
2020-07-21 18:00:00-04:00,53379.1
2020-07-21 19:00:00-04:00,51141.207
2020-07-21 20:00:00-04:00,48977.912
2020-07-21 21:00:00-04:00,46632.02
2020-07-21 22:00:00-04:00,43273.10599999999
2020-07-21 23:00:00-04:00,39894.217
2020-07-22 00:00:00-04:00,36994.715
2020-07-22 01:00:00-04:00,34714.286
2020-07-22 02:00:00-04:00,33259.933
2020-07-22 03:00:00-04:00,32305.700000000008
2020-07-22 04:00:00-04:00,32089.378
2020-07-22 05:00:00-04:00,32782.62
2020-07-22 06:00:00-04:00,34076.687
2020-07-22 07:00:00-04:00,36504.962
2020-07-22 08:00:00-04:00,39256.991
2020-07-22 09:00:00-04:00,41928.518
2020-07-22 10:00:00-04:00,44822.14700000001
2020-07-22 11:00:00-04:00,47720.283
2020-07-22 12:00:00-04:00,50226.109
2020-07-22 13:00:00-04:00,52244.75899999999
2020-07-22 14:00:00-04:00,53548.03299999999
2020-07-22 15:00:00-04:00,53919.98
2020-07-22 16:00:00-04:00,52896.179
2020-07-22 17:00:00-04:00,50984.476
2020-07-22 18:00:00-04:00,48078.22500000001
2020-07-22 19:00:00-04:00,44955.04
2020-07-22 20:00:00-04:00,42894.05199999999
2020-07-22 21:00:00-04:00,40994.061
2020-07-22 22:00:00-04:00,38238.325
2020-07-22 23:00:00-04:00,35347.030999999995
2020-07-23 00:00:00-04:00,32951.915
2020-07-23 01:00:00-04:00,31207.536999999997
2020-07-23 02:00:00-04:00,30023.705
2020-07-23 03:00:00-04:00,29467.378
2020-07-23 04:00:00-04:00,29509.176
2020-07-23 05:00:00-04:00,30536.291
2020-07-23 06:00:00-04:00,32182.741
2020-07-23 07:00:00-04:00,34285.506
2020-07-23 08:00:00-04:00,36514.719
2020-07-23 09:00:00-04:00,38691.353
2020-07-23 10:00:00-04:00,40634.033
2020-07-23 11:00:00-04:00,42455.666
2020-07-23 12:00:00-04:00,44489.56500000001
2020-07-23 13:00:00-04:00,46916.70799999999
2020-07-23 14:00:00-04:00,48955.873
2020-07-23 15:00:00-04:00,50251.705
2020-07-23 16:00:00-04:00,51445.658
2020-07-23 17:00:00-04:00,51840.817
2020-07-23 18:00:00-04:00,50719.119
2020-07-23 19:00:00-04:00,48550.618
2020-07-23 20:00:00-04:00,46648.895
2020-07-23 21:00:00-04:00,44286.81
2020-07-23 22:00:00-04:00,41167.815
2020-07-23 23:00:00-04:00,37982.426
2020-07-24 00:00:00-04:00,35035.225999999995
2020-07-24 01:00:00-04:00,32824.12
2020-07-24 02:00:00-04:00,31380.315
2020-07-24 03:00:00-04:00,30460.746
2020-07-24 04:00:00-04:00,30364.162000000004
2020-07-24 05:00:00-04:00,31179.434
2020-07-24 06:00:00-04:00,32488.558
2020-07-24 07:00:00-04:00,34324.263
2020-07-24 08:00:00-04:00,36204.20999999999
2020-07-24 09:00:00-04:00,37828.703
2020-07-24 10:00:00-04:00,39146.919
2020-07-24 11:00:00-04:00,40380.85199999999
2020-07-24 12:00:00-04:00,41808.09
2020-07-24 13:00:00-04:00,42877.173
2020-07-24 14:00:00-04:00,43607.948
2020-07-24 15:00:00-04:00,43836.908
2020-07-24 16:00:00-04:00,43835.920000000006
2020-07-24 17:00:00-04:00,43619.126
2020-07-24 18:00:00-04:00,42611.077
2020-07-24 19:00:00-04:00,41075.990000000005
2020-07-24 20:00:00-04:00,39921.07
2020-07-24 21:00:00-04:00,38715.273
2020-07-24 22:00:00-04:00,36317.897
2020-07-24 23:00:00-04:00,33665.153000000006
2020-07-25 00:00:00-04:00,31299.66
2020-07-25 01:00:00-04:00,29487.179
2020-07-25 02:00:00-04:00,28191.035
2020-07-25 03:00:00-04:00,27362.242
2020-07-25 04:00:00-04:00,26912.313999999995
2020-07-25 05:00:00-04:00,26930.848
2020-07-25 06:00:00-04:00,27188.098
2020-07-25 07:00:00-04:00,28770.183999999997
2020-07-25 08:00:00-04:00,31251.261
2020-07-25 09:00:00-04:00,34011.73
2020-07-25 10:00:00-04:00,36683.774000000005
2020-07-25 11:00:00-04:00,39340.659
2020-07-25 12:00:00-04:00,41525.879
2020-07-25 13:00:00-04:00,43303.92499999999
2020-07-25 14:00:00-04:00,44539.266
2020-07-25 15:00:00-04:00,45799.427
2020-07-25 16:00:00-04:00,46864.157
2020-07-25 17:00:00-04:00,47562.985
2020-07-25 18:00:00-04:00,47232.137
2020-07-25 19:00:00-04:00,45637.096
2020-07-25 20:00:00-04:00,43918.28399999999
2020-07-25 21:00:00-04:00,42367.48999999999
2020-07-25 22:00:00-04:00,39703.681
2020-07-25 23:00:00-04:00,36866.528
2020-07-26 00:00:00-04:00,34333.399999999994
2020-07-26 01:00:00-04:00,32299.943000000003
2020-07-26 02:00:00-04:00,30805.615
2020-07-26 03:00:00-04:00,29709.891
2020-07-26 04:00:00-04:00,29064.606
2020-07-26 05:00:00-04:00,28823.764
2020-07-26 06:00:00-04:00,28731.249
2020-07-26 07:00:00-04:00,30281.178
2020-07-26 08:00:00-04:00,33250.464
2020-07-26 09:00:00-04:00,36699.36
2020-07-26 10:00:00-04:00,40026.546
2020-07-26 11:00:00-04:00,42985.933000000005
2020-07-26 12:00:00-04:00,45015.748
2020-07-26 13:00:00-04:00,46221.046
2020-07-26 14:00:00-04:00,47164.37
2020-07-26 15:00:00-04:00,48222.368
2020-07-26 16:00:00-04:00,49428.798
2020-07-26 17:00:00-04:00,50102.396
2020-07-26 18:00:00-04:00,49683.398
2020-07-26 19:00:00-04:00,47961.111
2020-07-26 20:00:00-04:00,45945.868
2020-07-26 21:00:00-04:00,44087.39600000001
2020-07-26 22:00:00-04:00,40782.429
2020-07-26 23:00:00-04:00,37407.981
2020-07-27 00:00:00-04:00,34568.505000000005
2020-07-27 01:00:00-04:00,32447.449
2020-07-27 02:00:00-04:00,30999.906000000003
2020-07-27 03:00:00-04:00,30073.408
2020-07-27 04:00:00-04:00,29920.637
2020-07-27 05:00:00-04:00,30645.34
2020-07-27 06:00:00-04:00,31954.745
2020-07-27 07:00:00-04:00,34609.728
2020-07-27 08:00:00-04:00,37898.530000000006
2020-07-27 09:00:00-04:00,41124.344
2020-07-27 10:00:00-04:00,44217.247
2020-07-27 11:00:00-04:00,47131.27399999999
2020-07-27 12:00:00-04:00,49702.646
2020-07-27 13:00:00-04:00,51611.455
2020-07-27 14:00:00-04:00,52682.052
2020-07-27 15:00:00-04:00,53656.834
2020-07-27 16:00:00-04:00,54587.458
2020-07-27 17:00:00-04:00,55172.525
2020-07-27 18:00:00-04:00,54800.223
2020-07-27 19:00:00-04:00,53033.048
2020-07-27 20:00:00-04:00,51056.44500000001
2020-07-27 21:00:00-04:00,48854.12699999999
2020-07-27 22:00:00-04:00,45422.438
2020-07-27 23:00:00-04:00,41966.337
2020-07-28 00:00:00-04:00,38907.686
2020-07-28 01:00:00-04:00,36658.832
2020-07-28 02:00:00-04:00,34989.417
2020-07-28 03:00:00-04:00,33805.609
2020-07-28 04:00:00-04:00,33530.181
2020-07-28 05:00:00-04:00,34092.041
2020-07-28 06:00:00-04:00,35496.007000000005
2020-07-28 07:00:00-04:00,38324.922
2020-07-28 08:00:00-04:00,41379.866
2020-07-28 09:00:00-04:00,44119.21
2020-07-28 10:00:00-04:00,46585.754
2020-07-28 11:00:00-04:00,48872.831000000006
2020-07-28 12:00:00-04:00,50720.40400000001
2020-07-28 13:00:00-04:00,52196.996
2020-07-28 14:00:00-04:00,52999.01499999999
2020-07-28 15:00:00-04:00,53217.063
2020-07-28 16:00:00-04:00,53458.153
2020-07-28 17:00:00-04:00,53345.96
2020-07-28 18:00:00-04:00,52283.883
2020-07-28 19:00:00-04:00,50215.12100000001
2020-07-28 20:00:00-04:00,48210.102
2020-07-28 21:00:00-04:00,46136.275
2020-07-28 22:00:00-04:00,42533.48
2020-07-28 23:00:00-04:00,39226.965
2020-07-29 00:00:00-04:00,36206.263
2020-07-29 01:00:00-04:00,33981.77
2020-07-29 02:00:00-04:00,32355.841
2020-07-29 03:00:00-04:00,31346.251
2020-07-29 04:00:00-04:00,30957.515
2020-07-29 05:00:00-04:00,31564.902999999995
2020-07-29 06:00:00-04:00,32755.271
2020-07-29 07:00:00-04:00,35304.73999999999
2020-07-29 08:00:00-04:00,38161.624
2020-07-29 09:00:00-04:00,40959.602000000006
2020-07-29 10:00:00-04:00,43461.419
2020-07-29 11:00:00-04:00,45603.036
2020-07-29 12:00:00-04:00,47327.812
2020-07-29 13:00:00-04:00,48773.549000000006
2020-07-29 14:00:00-04:00,49883.956000000006
2020-07-29 15:00:00-04:00,50694.899000000005
2020-07-29 16:00:00-04:00,51510.168000000005
2020-07-29 17:00:00-04:00,52039.26
2020-07-29 18:00:00-04:00,51448.61300000001
2020-07-29 19:00:00-04:00,49570.84700000001
2020-07-29 20:00:00-04:00,47193.03400000001
2020-07-29 21:00:00-04:00,44966.527
2020-07-29 22:00:00-04:00,41451.951
2020-07-29 23:00:00-04:00,37878.088
2020-07-30 00:00:00-04:00,34996.049
2020-07-30 01:00:00-04:00,32929.754
2020-07-30 02:00:00-04:00,31444.356
2020-07-30 03:00:00-04:00,30528.979000000003
2020-07-30 04:00:00-04:00,30334.503
2020-07-30 05:00:00-04:00,31000.471999999994
2020-07-30 06:00:00-04:00,32354.304000000004
2020-07-30 07:00:00-04:00,34730.064
2020-07-30 08:00:00-04:00,37613.021
2020-07-30 09:00:00-04:00,40532.676
2020-07-30 10:00:00-04:00,43592.17300000001
2020-07-30 11:00:00-04:00,46368.052
2020-07-30 12:00:00-04:00,48894.244
2020-07-30 13:00:00-04:00,50950.59
2020-07-30 14:00:00-04:00,52238.486
2020-07-30 15:00:00-04:00,52983.81399999999
2020-07-30 16:00:00-04:00,52938.777
2020-07-30 17:00:00-04:00,52189.737
2020-07-30 18:00:00-04:00,50693.105
2020-07-30 19:00:00-04:00,48929.591
2020-07-30 20:00:00-04:00,47420.87
2020-07-30 21:00:00-04:00,45017.525
2020-07-30 22:00:00-04:00,41781.067
2020-07-30 23:00:00-04:00,38403.148
2020-07-31 00:00:00-04:00,35450.469000000005
2020-07-31 01:00:00-04:00,33083.391
2020-07-31 02:00:00-04:00,31433.871
2020-07-31 03:00:00-04:00,30484.841
2020-07-31 04:00:00-04:00,30333.044
2020-07-31 05:00:00-04:00,31038.238
2020-07-31 06:00:00-04:00,32311.684
2020-07-31 07:00:00-04:00,33808.97
2020-07-31 08:00:00-04:00,35288.57
2020-07-31 09:00:00-04:00,36571.267
2020-07-31 10:00:00-04:00,37595.016
2020-07-31 11:00:00-04:00,38446.80699999999
2020-07-31 12:00:00-04:00,39068.536
2020-07-31 13:00:00-04:00,39556.978
2020-07-31 14:00:00-04:00,40084.06899999999
2020-07-31 15:00:00-04:00,40769.183
2020-07-31 16:00:00-04:00,41758.84099999999
2020-07-31 17:00:00-04:00,42544.061
2020-07-31 18:00:00-04:00,42351.879
2020-07-31 19:00:00-04:00,41047.461
2020-07-31 20:00:00-04:00,39715.498
2020-07-31 21:00:00-04:00,38317.628
2020-07-31 22:00:00-04:00,35821.69
2020-07-31 23:00:00-04:00,33168.666000000005
2020-08-01 00:00:00-04:00,30801.514
2020-08-01 01:00:00-04:00,29024.017
2020-08-01 02:00:00-04:00,27765.004000000004
2020-08-01 03:00:00-04:00,26865.693
2020-08-01 04:00:00-04:00,26455.878
2020-08-01 05:00:00-04:00,26422.987
2020-08-01 06:00:00-04:00,26577.73
2020-08-01 07:00:00-04:00,28274.603
2020-08-01 08:00:00-04:00,30796.409
2020-08-01 09:00:00-04:00,33501.282
2020-08-01 10:00:00-04:00,36205.259
2020-08-01 11:00:00-04:00,38816.31999999999
2020-08-01 12:00:00-04:00,40770.216
2020-08-01 13:00:00-04:00,42192.624
2020-08-01 14:00:00-04:00,43245.29
2020-08-01 15:00:00-04:00,44114.102000000006
2020-08-01 16:00:00-04:00,44870.755000000005
2020-08-01 17:00:00-04:00,45444.867
2020-08-01 18:00:00-04:00,44788.554
2020-08-01 19:00:00-04:00,43092.51500000001
2020-08-01 20:00:00-04:00,42042.07800000001
2020-08-01 21:00:00-04:00,40654.102
2020-08-01 22:00:00-04:00,38244.395
2020-08-01 23:00:00-04:00,35804.702
2020-08-02 00:00:00-04:00,33580.39
2020-08-02 01:00:00-04:00,31878.815999999995
2020-08-02 02:00:00-04:00,30628.854
2020-08-02 03:00:00-04:00,29911.727
2020-08-02 04:00:00-04:00,29615.28
2020-08-02 05:00:00-04:00,29645.636
2020-08-02 06:00:00-04:00,29775.737
2020-08-02 07:00:00-04:00,30710.989
2020-08-02 08:00:00-04:00,32736.384
2020-08-02 09:00:00-04:00,35241.668
2020-08-02 10:00:00-04:00,37949.755000000005
2020-08-02 11:00:00-04:00,40645.94
2020-08-02 12:00:00-04:00,43354.456
2020-08-02 13:00:00-04:00,45569.8
2020-08-02 14:00:00-04:00,47226.833
2020-08-02 15:00:00-04:00,48491.26899999999
2020-08-02 16:00:00-04:00,49540.58499999999
2020-08-02 17:00:00-04:00,50257.84
2020-08-02 18:00:00-04:00,49800.100000000006
2020-08-02 19:00:00-04:00,48241.618
2020-08-02 20:00:00-04:00,46801.84099999999
2020-08-02 21:00:00-04:00,45120.655
2020-08-02 22:00:00-04:00,42215.76
2020-08-02 23:00:00-04:00,39184.384
2020-08-03 00:00:00-04:00,36487.329000000005
2020-08-03 01:00:00-04:00,34359.304000000004
2020-08-03 02:00:00-04:00,32647.603
2020-08-03 03:00:00-04:00,31544.423
2020-08-03 04:00:00-04:00,31056.552
2020-08-03 05:00:00-04:00,31575.664
2020-08-03 06:00:00-04:00,32569.949
2020-08-03 07:00:00-04:00,34454.708999999995
2020-08-03 08:00:00-04:00,36729.868
2020-08-03 09:00:00-04:00,38912.439
2020-08-03 10:00:00-04:00,41069.535
2020-08-03 11:00:00-04:00,43206.134
2020-08-03 12:00:00-04:00,45290.891
2020-08-03 13:00:00-04:00,47127.775
2020-08-03 14:00:00-04:00,48531.864
2020-08-03 15:00:00-04:00,49310.794
2020-08-03 16:00:00-04:00,49339.878
2020-08-03 17:00:00-04:00,48222.727000000006
2020-08-03 18:00:00-04:00,46281.466
2020-08-03 19:00:00-04:00,44333.548
2020-08-03 20:00:00-04:00,42738.86
2020-08-03 21:00:00-04:00,40313.321
2020-08-03 22:00:00-04:00,37422.103
2020-08-03 23:00:00-04:00,34686.384
2020-08-04 00:00:00-04:00,32443.13
2020-08-04 01:00:00-04:00,30784.761
2020-08-04 02:00:00-04:00,29738.69
2020-08-04 03:00:00-04:00,29054.497
2020-08-04 04:00:00-04:00,29129.075
2020-08-04 05:00:00-04:00,30062.017
2020-08-04 06:00:00-04:00,31810.581999999995
2020-08-04 07:00:00-04:00,33625.747
2020-08-04 08:00:00-04:00,35194.01900000001
2020-08-04 09:00:00-04:00,36457.586
2020-08-04 10:00:00-04:00,36963.698
2020-08-04 11:00:00-04:00,36280.246
2020-08-04 12:00:00-04:00,35024.416999999994
2020-08-04 13:00:00-04:00,33878.030000000006
2020-08-04 14:00:00-04:00,33765.596999999994
2020-08-04 15:00:00-04:00,34797.197
2020-08-04 16:00:00-04:00,36025.28
2020-08-04 17:00:00-04:00,37466.879
2020-08-04 18:00:00-04:00,37765.567
2020-08-04 19:00:00-04:00,36786.817
2020-08-04 20:00:00-04:00,36132.137
2020-08-04 21:00:00-04:00,35116.577999999994
2020-08-04 22:00:00-04:00,32976.488999999994
2020-08-04 23:00:00-04:00,30672.688
2020-08-05 00:00:00-04:00,28659.352000000006
2020-08-05 01:00:00-04:00,27134.5
2020-08-05 02:00:00-04:00,26066.198
2020-08-05 03:00:00-04:00,25467.539
2020-08-05 04:00:00-04:00,25403.844
2020-08-05 05:00:00-04:00,26200.543
2020-08-05 06:00:00-04:00,27393.171
2020-08-05 07:00:00-04:00,29589.055
2020-08-05 08:00:00-04:00,31906.819
2020-08-05 09:00:00-04:00,33825.224
2020-08-05 10:00:00-04:00,35744.416
2020-08-05 11:00:00-04:00,37610.664
2020-08-05 12:00:00-04:00,39277.858
2020-08-05 13:00:00-04:00,40757.012
2020-08-05 14:00:00-04:00,42062.735
